id,neighbourhood_cleansed,latitude,longitude,room_type,price,review_scores_rating
792195691939799921,Pico-Union,34.0383647,-118.2998487,Entire home/apt,75.0,4.88
792293998430100192,Bell,33.96834268062494,-118.1745478776854,Entire home/apt,95.0,4.65
792439491552351414,Diamond Bar,34.00415,-117.80507,Entire home/apt,150.0,4.93
792709211528215040,La Verne,34.10269,-117.76263,Entire home/apt,172.0,4.95
792769472853836968,San Pedro,33.73924,-118.29376,Private room,46.0,5.0
792774953298124665,Westmont,33.9316985,-118.3075032,Private room,80.0,4.79
788062127790479800,Mid-City,34.04203595897958,-118.345529942146,Entire home/apt,75.0,3.5
788317330905521976,Whittier,33.9965,-118.04788,Entire home/apt,250.0,4.5
788406578205937402,West Covina,34.06464693762374,-117.8573273371938,Entire home/apt,235.0,5.0
788500503693601408,Santa Monica,34.01092,-118.49472,Entire home/apt,204.0,4.93
796512173308116643,Santa Monica,34.01448,-118.5001,Private room,342.0,4.39
796551017650485573,Gramercy Park,33.94249,-118.31175,Entire home/apt,208.0,4.94
796559407258869356,Hacienda Heights,33.99489,-117.9745,Private room,75.0,4.88
796565797491251802,Del Rey,33.986111,-118.414818,Entire home/apt,106.0,5.0
796632815512169854,Hollywood,34.09930618067274,-118.34468962545392,Entire home/apt,280.0,5.0
796715352851649932,Burbank,34.17018,-118.33484,Entire home/apt,380.0,4.97
796793101683983841,Alhambra,34.0763386,-118.144703,Entire home/apt,183.0,4.82
788592662434197399,Torrance,33.8465208,-118.3629051,Entire home/apt,121.0,5.0
788637219911416563,Manhattan Beach,33.89133,-118.41305,Entire home/apt,392.0,4.9
792825534464621420,Hollywood Hills West,34.0987319,-118.3660775,Entire home/apt,252.0,4.87
792847033772906633,Westlake,34.0719156,-118.275662,Entire home/apt,73.0,4.0
792953823488341542,Bellflower,33.89393,-118.13414,Entire home/apt,223.0,4.99
793038226580797685,Silver Lake,34.07784,-118.27998,Entire home/apt,195.0,4.83
793176945133395492,Manhattan Beach,33.89206,-118.41571,Entire home/apt,162.0,4.83
793269701703760721,Del Aire,33.90878322805052,-118.36945736765624,Entire home/apt,270.0,4.89
799986875638052154,Glendale,34.14562,-118.23941,Entire home/apt,142.0,4.85
800134912031760528,Encino,34.1673581,-118.5252194,Entire home/apt,100.0,5.0
800167062216409546,Torrance,33.87221,-118.33933,Entire home/apt,170.0,4.6
800271407245262842,Westwood,34.066957769749386,-118.4317034618094,Entire home/apt,167.0,5.0
797094538993542081,Elysian Park,34.074709704977955,-118.2457739571048,Entire home/apt,72.0,5.0
797116361367477763,Pomona,34.07855,-117.75492,Entire home/apt,150.0,4.4
797124527630759323,Bel-Air,34.07672739089274,-118.46657237697389,Private room,106.0,5.0
797170488815135964,Hawthorne,33.92511,-118.35686,Entire home/apt,85.0,4.93
797175957268380234,Hollywood Hills,34.13623,-118.34331,Entire home/apt,847.0,4.67
797202045145032523,Topanga,34.11459515844471,-118.59017690027778,Entire home/apt,142.0,4.73
788691913427252414,Santa Monica,34.01804983397063,-118.49263028571448,Entire home/apt,266.0,4.75
797225269793636457,Tujunga,34.24835,-118.28001,Entire home/apt,172.0,5.0
797261871526089074,Venice,33.99271648474789,-118.4490405709188,Entire home/apt,350.0,5.0
797271273128060881,Broadway-Manchester,33.95810074300476,-118.2705618316626,Entire home/apt,200.0,5.0
797279786100394343,East Los Angeles,34.05398143346485,-118.17895304463444,Entire home/apt,146.0,4.9
797288919489867846,Long Beach,33.75272,-118.11938,Entire home/apt,585.0,4.99
797310184155375665,Sylmar,34.32226015447627,-118.41453238758884,Entire home/apt,112.0,3.0
797366539396210502,Porter Ranch,34.27357087904072,-118.54272540732512,Private room,80.0,5.0
797392659621555386,Torrance,33.832713301972994,-118.34459596230116,Private room,70.0,5.0
800404901017911804,Hollywood Hills,34.10583880000001,-118.3370873,Entire home/apt,78.0,5.0
800417352007142551,Hollywood,34.10056638399365,-118.3424174691997,Entire home/apt,175.0,5.0
800462462336948330,Santa Monica,34.01865,-118.49209,Entire home/apt,259.0,4.79
800686337707782390,Van Nuys,34.20692,-118.44761,Entire home/apt,236.0,4.45
800781874756405858,Santa Monica,34.00698,-118.46529,Entire home/apt,165.0,5.0
800782256114831141,Del Rey,34.0012,-118.41384,Entire home/apt,115.0,4.6
800791151499172251,Del Rey,34.00145,-118.41248,Entire home/apt,105.0,5.0
789069158803646082,Long Beach,33.7661365,-118.1580325,Entire home/apt,149.0,5.0
789078666696458317,Studio City,34.152800454774344,-118.3887258263816,Entire home/apt,281.0,4.88
789245150295124039,Woodland Hills,34.15883391295379,-118.61642760281563,Private room,72.0,5.0
789317712179771641,Tujunga,34.25304537084844,-118.29170739914008,Private room,55.0,5.0
789496937319502981,Santa Monica,34.0145,-118.4917,Entire home/apt,283.0,4.88
797409781248612704,Woodland Hills,34.16391430000001,-118.5758529,Entire home/apt,158.0,5.0
797433318693891046,Palmdale,34.57891,-118.14468,Entire home/apt,276.0,5.0
797528151310647441,Rowland Heights,33.9695178,-117.8635147,Entire home/apt,78.0,4.92
797750390345207570,Harvard Heights,34.04987902514764,-118.31086669117212,Private room,95.0,5.0
797789844065669617,Pico-Union,34.050116,-118.2862202,Entire home/apt,111.0,3.5
797898242497940524,Venice,33.9779741,-118.4620824,Entire home/apt,262.0,4.9
789625048084586478,Westwood,34.058338736961204,-118.43250508827389,Private room,85.0,5.0
789770948626694185,Long Beach,33.76829669494702,-118.1814781981476,Entire home/apt,133.0,4.65
800797159381543386,Lancaster,34.6785,-118.09531,Entire home/apt,255.0,4.7
800798503297206145,Hollywood,34.10181,-118.32487,Entire home/apt,112.0,1.0
800814503319883534,Del Rey,34.00109,-118.41227,Entire home/apt,185.0,4.83
800863925295253997,Glendale,34.16412403659434,-118.26992175215062,Entire home/apt,214.0,4.99
800975641481984751,Studio City,34.1541,-118.38251,Entire home/apt,200.0,4.95
800992081953714938,Echo Park,34.0719803,-118.2544048,Entire home/apt,300.0,5.0
800996293874350231,San Pedro,33.71759868585137,-118.3005288071766,Entire home/apt,184.0,4.93
797964733308786834,Lynwood,33.9172368,-118.2066779,Entire home/apt,180.0,4.77
797964850671922605,West Hollywood,34.09275069062702,-118.34974438242617,Entire home/apt,217.0,4.89
798020136962308080,El Segundo,33.92148434737095,-118.39740246534348,Entire home/apt,145.0,4.75
798032247379881349,Hacienda Heights,33.9946708,-117.9750781,Private room,53.0,4.69
798042412344099932,Glassell Park,34.10972,-118.22692,Entire home/apt,76.0,5.0
798045576417731655,Long Beach,33.76857111382153,-118.18016065787836,Entire home/apt,62.0,4.69
798133557143046876,Rowland Heights,33.98702,-117.86525,Entire home/apt,104.0,4.91
803019525250422367,Reseda,34.216237828061224,-118.53445400202126,Entire home/apt,65.0,4.5
798186958012003449,Azusa,34.12666,-117.90437,Entire home/apt,147.0,4.83
798546998386872502,Manhattan Beach,33.90143548882212,-118.42077636598016,Entire home/apt,151.0,4.78
798547787292524829,Manhattan Beach,33.90210395767775,-118.4188018521622,Entire home/apt,343.0,4.8
798574762188040287,Beverly Hills,34.06614,-118.39572,Entire home/apt,138.0,4.72
798697828036059342,Long Beach,33.76604818419396,-118.17446125477444,Entire home/apt,124.0,4.84
801024111982780871,Rowland Heights,33.97976,-117.87959,Private room,50.0,4.96
801057509557071569,Burbank,34.17159,-118.33667,Entire home/apt,405.0,5.0
801136411091531981,East Los Angeles,34.04467,-118.18468,Entire home/apt,532.0,4.89
801422091026996682,Covina,34.09779042647127,-117.85796768221442,Entire home/apt,90.0,5.0
801443299014963876,Inglewood,33.972390539322234,-118.3344408878171,Entire home/apt,279.0,4.75
801474689585109550,Mid-Wilshire,34.05177088392476,-118.36008537659978,Entire home/apt,97.0,5.0
801506215961840825,Manhattan Beach,33.90422,-118.42152,Entire home/apt,300.0,5.0
801529601846357844,Echo Park,34.07524271537889,-118.26756605099128,Entire home/apt,518.0,5.0
801577315114710382,East Los Angeles,34.01948,-118.15987,Entire home/apt,244.0,5.0
798735051872572766,Tarzana,34.17255551082327,-118.5515832775324,Private room,56.0,5.0
798740319855342266,Tarzana,34.1707333180763,-118.55119095410625,Private room,36.0,5.0
798827295385560956,La Puente,34.03727,-117.94622,Entire home/apt,134.0,4.8
798843846505276637,Burbank,34.15631310795056,-118.34629257501015,Entire home/apt,139.0,4.97
798870204472975127,Compton,33.89388224247638,-118.2310140932763,Entire home/apt,471.0,4.5
799165788483673794,Highland Park,34.12155052416688,-118.1713172665211,Entire home/apt,360.0,5.0
803032555900222234,West Covina,34.065454396485045,-117.96078405162196,Entire home/apt,326.0,4.58
803048095238018259,Inglewood,33.94388,-118.354,Entire home/apt,241.0,4.55
801585199067517030,Lynwood,33.9172368,-118.2066779,Entire home/apt,85.0,4.63
801610132924828674,Torrance,33.82094025550589,-118.32045866139735,Entire home/apt,257.0,4.88
801869729427407269,Azusa,34.110937340778,-117.9090022801213,Private room,67.0,4.91
802154187396897342,Hacienda Heights,33.990797,-117.9585595,Private room,42.0,4.0
802217450415577123,Beverly Hills,34.08434308152722,-118.40751460679186,Entire home/apt,5280.0,5.0
802297813982443072,Agoura Hills,34.1494,-118.74472,Entire home/apt,207.0,5.0
802304769874823024,Long Beach,33.76662,-118.14878,Entire home/apt,142.0,4.96
799265777553933840,Canoga Park,34.222757752874394,-118.6032674629941,Private room,76.0,4.93
799313747501377540,Hollywood Hills,34.1169191,-118.3263451,Entire home/apt,1207.0,4.88
799327033553554714,Hyde Park,34.00275607450055,-118.31887284064123,Entire home/apt,138.0,5.0
799362089882421339,Monrovia,34.14213,-118.01078,Entire home/apt,101.0,5.0
799380941278226807,Hyde Park,33.984901210379405,-118.32576278382368,Entire home/apt,172.0,4.73
799432590257375739,Monrovia,34.13859291968181,-118.00724560677229,Entire home/apt,208.0,4.91
799618442380636522,Atwater Village,34.11796282133411,-118.2619865164873,Entire home/apt,128.0,5.0
803107381951612128,Westmont,33.937650330069005,-118.30658756196496,Entire home/apt,282.0,4.75
803301740401886642,Carson,33.8574201,-118.2373024,Entire home/apt,200.0,4.94
802311795086775343,Downtown,34.0411034,-118.2649305,Entire home/apt,255.0,5.0
802373849134371643,Mid-Wilshire,34.0527472,-118.3258063,Entire home/apt,143.0,4.88
802462243875642715,Redondo Beach,33.85613,-118.37813,Private room,70.0,5.0
802483388727516381,Manhattan Beach,33.89206,-118.41571,Entire home/apt,740.0,4.87
802541898628507054,Long Beach,33.82695171214872,-118.11154224408844,Entire home/apt,119.0,4.73
802570199303081547,Long Beach,33.75514709201951,-118.12060230173192,Entire home/apt,1021.0,4.95
803418207386284199,Malibu,34.03566999727335,-118.6981820332456,Entire home/apt,514.0,4.88
799678939164257746,Woodland Hills,34.15953017073192,-118.5944086401691,Entire home/apt,124.0,5.0
806682395937448391,Montebello,34.00767121177578,-118.11220041275664,Entire home/apt,177.0,4.93
806721549658709761,Montebello,34.00916,-118.11235,Entire home/apt,205.0,4.88
803580599104761259,Santa Monica,33.9992380787594,-118.4777672932541,Entire home/apt,236.0,4.96
803654419880617802,El Monte,34.0783543,-118.0082474,Entire home/apt,68.0,4.88
803717572733268090,Azusa,34.12703,-117.90049,Entire home/apt,135.0,4.79
804156415574423786,Hollywood Hills West,34.11775346612016,-118.3723709864876,Entire home/apt,1407.0,5.0
802644823172897343,Palms,34.0219889,-118.4085273,Entire home/apt,246.0,5.0
802837446439825903,North Hollywood,34.155528019619965,-118.37742790965828,Entire home/apt,583.0,5.0
802853400136078154,Tarzana,34.16197289720254,-118.55646338432106,Entire home/apt,688.0,4.84
806757321546425919,Inglewood,33.97667027257474,-118.34478931210086,Entire home/apt,95.0,5.0
806773583815616647,Ladera Heights,33.9862305,-118.3656695,Private room,88.0,4.74
806813857948417459,Echo Park,34.08721,-118.25112,Entire home/apt,257.0,4.78
806822739572906142,View Park-Windsor Hills,33.9965892,-118.3375425,Entire home/apt,427.0,5.0
806823463789579557,Inglewood,33.96701,-118.32524,Entire home/apt,150.0,4.67
806854907812524315,Sawtelle,34.032004029362064,-118.45383771858027,Private room,60.0,5.0
806864921706900213,Long Beach,33.79232,-118.20042,Entire home/apt,111.0,5.0
806868543540805948,Sherman Oaks,34.17049,-118.42276,Entire home/apt,267.0,5.0
806871494946934522,Atwater Village,34.111695734964506,-118.2574791627766,Entire home/apt,455.0,5.0
806872707733296567,Burbank,34.16355,-118.32732,Entire home/apt,180.0,5.0
806888139429624585,Porter Ranch,34.27200279382456,-118.5438856353498,Private room,59.0,5.0
807025228331555819,North Hollywood,34.1704124,-118.3748432,Entire home/apt,170.0,5.0
807141542365512579,Montecito Heights,34.08808572392412,-118.198242504958,Entire home/apt,270.0,5.0
804258834655920128,Long Beach,33.85857,-118.19415,Private room,92.0,5.0
802919286993038324,Topanga,34.13855293721966,-118.60238808958586,Entire home/apt,266.0,4.89
802926984908236910,Santa Monica,34.0184370006178,-118.49696269177684,Entire home/apt,136.0,4.83
802937058515486065,Glendale,34.13586052009696,-118.25544269466572,Entire home/apt,135.0,5.0
802954975750741272,Paramount,33.9101242,-118.1711679,Private room,140.0,5.0
802992554825606981,Malibu,34.03786,-118.62479,Entire home/apt,415.0,4.75
804397736760302276,Harbor Gateway,33.87438,-118.28914,Entire home/apt,322.0,4.93
804414307507996589,Long Beach,33.76049,-118.15417,Entire home/apt,624.0,4.87
809789378611000384,Inglewood,33.95917,-118.36539,Entire home/apt,143.0,5.0
810176508868714023,West Hills,34.18676,-118.65,Private room,68.0,4.93
810207297617398916,Rowland Heights,33.97882,-117.89769,Private room,46.0,4.11
810218546379809016,East Pasadena,34.1473076,-118.072626,Entire home/apt,176.0,4.91
810235944122454379,Downtown,34.0501006396878,-118.24842525429226,Entire home/apt,105.0,5.0
810250619621876647,Hollywood Hills,34.10822536001203,-118.3185900929933,Entire home/apt,560.0,5.0
810254006290285218,Manhattan Beach,33.89206,-118.41571,Entire home/apt,375.0,4.78
807522418776665890,Agoura Hills,34.14821,-118.75591,Private room,55.0,5.0
807841323732029835,Historic South-Central,34.02770462874984,-118.26256413012744,Private room,48.0,4.67
807969185993778593,Mar Vista,34.0018,-118.44198,Entire home/apt,196.0,4.97
808041535786158601,Redondo Beach,33.83114941595957,-118.37511232680804,Entire home/apt,174.0,5.0
808061735789009602,Redondo Beach,33.841557161451554,-118.39041079067763,Entire home/apt,350.0,5.0
804425991116632181,Monterey Park,34.0684338450191,-118.133429318239,Entire home/apt,309.0,5.0
804429973173775564,Walnut,34.02219,-117.84369,Entire home/apt,69.0,4.82
810270732850011759,Westlake,34.05264102363702,-118.26301024500586,Entire home/apt,135.0,4.8
810287575283668715,Hawthorne,33.92090407008671,-118.34537110354948,Entire home/apt,136.0,4.94
810307702195238345,Alhambra,34.08693735581906,-118.13049058630494,Entire home/apt,132.0,4.78
810335596091392072,Inglewood,33.97856,-118.35827,Entire home/apt,131.0,5.0
810335847330982944,Rancho Palos Verdes,33.75872750083113,-118.3066325810956,Entire home/apt,350.0,5.0
810340497089726672,Downtown,34.05043,-118.24866,Entire home/apt,165.0,5.0
810342510395374722,Hacienda Heights,33.99781,-117.94215,Private room,49.0,4.97
810400487026587218,Vermont Knolls,33.97343,-118.28513,Private room,39.0,5.0
808121185798616692,West Hollywood,34.09378,-118.34938,Entire home/apt,950.0,5.0
808130086963599528,Historic South-Central,34.0265115,-118.272752,Entire home/apt,84.0,5.0
808156407861661653,North Hollywood,34.15897,-118.36627,Private room,64.0,4.89
808192446350838775,Highland Park,34.11251,-118.19508,Entire home/apt,172.0,4.96
808236262630690455,Temple City,34.101307939879135,-118.07030291267672,Private room,53.0,4.97
808248038370480439,Temple City,34.1018,-118.07211,Private room,103.0,5.0
808324966386649254,West Adams,34.02699069327586,-118.345457280968,Entire home/apt,460.0,4.84
804449977067800542,Compton,33.88267,-118.25535,Private room,49.0,4.78
804482477575993328,Glassell Park,34.11333110565664,-118.22856343755014,Entire home/apt,60.0,4.67
808366159660894206,North Hollywood,34.15896123626079,-118.36633706273628,Private room,64.0,4.77
808370865449273163,North Hollywood,34.15961,-118.36809,Private room,78.0,4.7
808547521806993899,Hollywood Hills West,34.10262,-118.38068,Entire home/apt,1571.0,4.33
808647465968843177,Carson,33.86093,-118.27326,Private room,45.0,4.92
808694915552922631,Long Beach,33.82165103118886,-118.20023256643309,Private room,55.0,4.84
808702380608334811,Redondo Beach,33.82642964844628,-118.38615904488776,Entire home/apt,146.0,4.78
808713648857905983,Silver Lake,34.0844,-118.27562,Entire home/apt,100.0,5.0
808762918073044245,Encino,34.17005,-118.51556,Entire home/apt,115.0,5.0
810418255999721210,Northwest Antelope Valley,34.76867,-118.27445,Private room,38.0,5.0
810427902479982124,Woodland Hills,34.1855984,-118.6482997,Entire home/apt,185.0,4.84
810430193470328097,Altadena,34.17030011922895,-118.11557506560668,Entire home/apt,155.0,4.73
810501515375423115,Burbank,34.16346,-118.32644,Entire home/apt,90.0,4.86
810733610644970993,Southeast Antelope Valley,34.413069,-117.865506,Entire home/apt,385.0,5.0
810795936798909127,Downey,33.904652334171914,-118.14517984336922,Entire home/apt,137.0,4.79
810816416472675385,Sherman Oaks,34.13068,-118.44483,Entire home/apt,764.0,5.0
804524612963921224,Downtown,34.0416129,-118.2571335,Entire home/apt,194.0,4.85
808776319497390880,Downtown,34.0480073,-118.264768,Entire home/apt,139.0,5.0
808783880978981425,Pasadena,34.153488926656514,-118.12417298456644,Entire home/apt,164.0,4.95
808803827110942414,Whittier,33.98279,-118.03306,Entire home/apt,435.0,5.0
808816071162387125,Monterey Park,34.066187051335945,-118.1300690973372,Entire home/apt,135.0,4.86
808881018141930555,Mid-City,34.0449134,-118.3370307,Entire home/apt,294.0,4.75
808892952665904295,North Hills,34.241978384427526,-118.47667183335952,Entire home/apt,108.0,4.93
808925106333862145,Hollywood Hills West,34.095256698282256,-118.3948818282946,Entire home/apt,471.0,5.0
